year,utility_id,utility_name,sched4part,service_type,data_type,state_code,ownership,residential_revenues,residential_sales,residential_consumers
2007,20792,Town of Winamac,A,Bundle,O,IN,Municipal,1369.00,17470.00,1720.00
2007,20793,City of Winchester,A,Bundle,O,TN,Municipal,5407.00,70676.00,4571.00
2007,20806,City of Windom,A,Bundle,O,MN,Municipal,1644.00,21100.00,2053.00
2007,20811,Town of Windsor,A,Bundle,O,NC,Municipal,1976.00,18516.00,1433.00
2007,20813,City of Winfield,A,Bundle,O,KS,Municipal,6866.00,62772.00,6741.00
2007,20823,Winner Municipal Utility,A,Bundle,O,SD,Municipal,1384.00,19606.00,1467.00
2007,20824,Winnetka Village of,A,Bundle,O,IL,Municipal,8396.00,83317.00,4459.00
2007,20826,Town of Winnsboro,A,Bundle,O,SC,Municipal,3088.00,31835.00,3415.00
2007,20827,City of Winona,A,Bundle,O,MO,Municipal,451.00,6923.00,501.00
2007,20835,Winterset City of,A,Bundle,O,IA,Municipal,1838.00,21181.00,2122.00
2007,20836,City of Winterville,A,Bundle,O,NC,Municipal,3233.00,30080.00,2432.00
2007,20837,Winthrop City of,A,Bundle,O,MN,Municipal,556.00,5885.00,681.00
2007,20841,"Wiregrass Electric Coop, Inc",A,Bundle,O,AL,Cooperative,34254.00,326762.00,20951.00
2007,20844,Wisconsin Dells Electric Util,A,Bundle,O,WI,Municipal,976.00,12154.00,1279.00
2007,20845,Wolverine Power Marketing Coop,B,Energy,O,MI,Cooperative,0.00,0.00,0.00
2007,20846,City of Woolstock,A,Bundle,O,IA,Municipal,75.00,1052.00,101.00
2007,20847,Wisconsin Electric Power Co,A,Bundle,O,MI,Investor Owned,18505.00,169766.00,24290.00
2007,20847,Wisconsin Electric Power Co,A,Bundle,O,WI,Investor Owned,897034.00,8246285.00,968454.00
2007,20848,City of Blue Hill,A,Bundle,O,NE,Municipal,257.00,4267.00,346.00
2007,20856,Wisconsin Power & Light Co,A,Bundle,O,WI,Investor Owned,395707.00,3539611.00,393691.00
2007,20860,Wisconsin Public Service Corp,A,Bundle,O,MI,Investor Owned,5721.00,68860.00,8068.00
2007,20860,Wisconsin Public Service Corp,A,Bundle,O,WI,Investor Owned,335079.00,2826796.00,370222.00
2007,20862,Wisconsin Rapids W W & L Comm,A,Bundle,O,WI,Municipal,7251.00,94674.00,10867.00
2007,20880,City of Wisner,A,Bundle,O,NE,Municipal,489.00,7841.00,587.00
2007,20885,Withlacoochee River Elec Coop,A,Bundle,O,FL,Cooperative,269509.00,2649593.00,179820.00
2007,20913,Town of Wolfeboro,A,Bundle,O,NH,Municipal,3592.00,35296.00,4429.00
2007,20924,Wonewoc Electric & Water Util,A,Bundle,O,WI,Municipal,294.00,3362.00,438.00
2007,20927,"Wood County Electric Coop, Inc",A,Bundle,O,TX,Cooperative,35882.00,383980.00,27894.00
2007,20945,City of Wood River,A,Bundle,O,NE,Municipal,434.00,5606.00,533.00
2007,20948,Wise Electric Coop Inc,A,Bundle,O,TX,Cooperative,28337.00,241431.00,14423.00
2007,20949,City of Woodbine,A,Bundle,O,IA,Municipal,526.00,7964.00,662.00
2007,20950,Village of Winside,A,Bundle,O,NE,Municipal,238.00,3421.00,268.00
2007,20951,Woodbury County Rural E C A,A,Bundle,O,IA,Cooperative,5080.00,52845.00,3009.00
2007,20963,Woodruff Electric Coop Corp,A,Bundle,O,AR,Cooperative,18444.00,193194.00,13770.00
2007,20977,City of Woodsfield,A,Bundle,O,OH,Municipal,1329.00,14445.00,1295.00
2007,20979,Village of Woodville,A,Bundle,O,OH,Municipal,842.00,7902.00,885.00
2007,20980,Precinct of Woodsville,A,Bundle,O,NH,Municipal,689.00,4975.00,804.00
2007,20996,Wright-Hennepin Coop Elec Assn,A,Bundle,O,MN,Cooperative,44477.00,519275.00,39955.00
2007,20997,Yellowstone Valley Elec Co-op,A,Bundle,O,MT,Cooperative,15836.00,183653.00,14957.00
2007,21002,York Electric Coop Inc,A,Bundle,O,SC,Cooperative,50001.00,548173.00,36027.00
2007,21013,City of Worthington,A,Bundle,O,MN,Municipal,2629.00,36343.00,4456.00
2007,21015,City of Wrangell,A,Bundle,O,AK,Municipal,1004.00,9184.00,1050.00
2007,21021,City of Wray,A,Bundle,O,CO,Municipal,855.00,9084.00,994.00
2007,21048,Wyandotte Municipal Serv Comm,A,Bundle,O,MI,Municipal,7430.00,82011.00,11563.00
2007,21056,City of Wymore,A,Bundle,O,NE,Municipal,574.00,7722.00,760.00
2007,21066,City of Wynnewood,A,Bundle,O,OK,Municipal,1003.00,13215.00,1054.00
2007,21075,Y-W Electric Assn Inc,A,Bundle,O,CO,Cooperative,4689.00,48495.00,4928.00
2007,21075,Y-W Electric Assn Inc,A,Bundle,O,NE,Cooperative,0.00,0.00,0.00
2007,21079,Wyrulec Company,A,Bundle,O,NE,Cooperative,327.00,2561.00,258.00
2007,21079,Wyrulec Company,A,Bundle,O,WY,Cooperative,3647.00,27919.00,3028.00
2007,21081,Yampa Valley Electric Assn Inc,A,Bundle,O,CO,Cooperative,17908.00,209425.00,20359.00
2007,21081,Yampa Valley Electric Assn Inc,A,Bundle,O,WY,Cooperative,378.00,5343.00,567.00
2007,21093,3 Phases Energy Services,B,Energy,O,CA,Retail Power Marketer,75.00,635.00,87.00
2007,21095,Public Serv Comm of Yazoo City,A,Bundle,O,MS,Political Subdivision,4907.00,54599.00,4523.00
2007,21101,Village of Yellow Springs,A,Bundle,O,OH,Municipal,1540.00,17648.00,1833.00
2007,21108,City of Yoakum,A,Bundle,O,TX,Municipal,2911.00,27927.00,2480.00
2007,21111,Perennial Public Power Dist,A,Bundle,O,NE,Political Subdivision,6191.00,84234.00,4490.00
2007,21114,Yazoo Valley Elec Power Assn,A,Bundle,O,MS,Cooperative,14328.00,119308.00,9393.00
2007,21143,City of Yuma,A,Bundle,O,CO,Municipal,881.00,10971.00,1243.00
2007,21158,City of Zeeland,A,Bundle,O,MI,Municipal,3077.00,43044.00,5075.00
2007,21160,Borough of Zelienople,A,Bundle,O,PA,Municipal,1851.00,15046.00,1973.00
2007,21239,Electrical Dist No7 Maricopa,A,Bundle,O,AZ,Political Subdivision,0.00,0.00,0.00
2007,21244,"Southside Electric Coop, Inc",A,Bundle,O,VA,Cooperative,90251.00,694987.00,50554.00
2007,21258,Advantage Energy Inc,B,Energy,O,NY,Retail Power Marketer,3394.00,45461.00,2542.00
2007,21513,"Fergus Electric Coop, Inc",A,Bundle,O,MT,Cooperative,6283.00,56599.00,5630.00
2007,21514,"Flowell Electric Assn, Inc",A,Bundle,O,UT,Cooperative,189.00,2686.00,184.00
2007,21526,City of Laurens,A,Bundle,O,SC,Municipal,5034.00,46345.00,4376.00
2007,21533,City of Minneapolis,A,Bundle,O,KS,Municipal,933.00,8993.00,902.00
2007,21538,"Mohave Electric Coop, Inc",A,Bundle,O,AZ,Cooperative,43557.00,406049.00,34988.00
2007,21567,"Washington-St Tammany E C, Inc",A,Bundle,O,LA,Cooperative,54467.00,760526.00,43997.00
2007,21632,EnergyUnited Elec Member Corp,A,Bundle,O,NC,Cooperative,154083.00,1540352.00,103291.00
2007,21664,Willwood Light & Power Company,A,Bundle,O,WY,Cooperative,69.00,968.00,46.00
2007,21795,WPS Energy Services,B,Energy,O,CT,Retail Power Marketer,127.00,1103.00,102.00
2007,21795,WPS Energy Services,B,Energy,O,DC,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,DE,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,IL,Retail Power Marketer,,,
2007,21795,WPS Energy Services,B,Energy,O,MA,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,MD,Retail Power Marketer,,,
2007,21795,WPS Energy Services,B,Energy,O,ME,Retail Power Marketer,28096.00,370587.00,55340.00
2007,21795,WPS Energy Services,B,Energy,O,MI,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,NH,Retail Power Marketer,22.00,224.00,24.00
2007,21795,WPS Energy Services,B,Energy,O,NJ,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,OH,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,PA,Retail Power Marketer,0.00,0.00,0.00
2007,21795,WPS Energy Services,B,Energy,O,RI,Retail Power Marketer,0.00,0.00,0.00
2007,21995,Olmsted County Public Works,A,Bundle,O,MN,Unregulated,0.00,0.00,0.00
2007,22053,Kentucky Power Co,A,Bundle,O,KY,Investor Owned,166818.00,2484565.00,144207.00
2007,22214,Sweeny Cogeneration LP,A,Bundle,O,TX,Unregulated,0.00,0.00,0.00
2007,22355,PUD No 1 of Mason County,A,Bundle,O,WA,Political Subdivision,4251.00,53428.00,4667.00
2007,22400,Sempra Energy Trading Corp,B,Energy,O,WA,Retail Power Marketer,,,
2007,22500,Westar Energy Inc,A,Bundle,O,KS,Investor Owned,255244.00,3526903.00,314497.00
2007,22509,Amerada Hess Corp,B,Energy,O,CT,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,DC,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,MA,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,MD,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,ME,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,NH,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,NJ,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,NY,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,PA,Retail Power Marketer,0.00,0.00,0.00
2007,22509,Amerada Hess Corp,B,Energy,O,RI,Retail Power Marketer,,,
2007,22646,"United Electric Coop, Inc",A,Bundle,O,IA,Cooperative,729.00,7334.00,558.00
2007,22646,"United Electric Coop, Inc",A,Bundle,O,MO,Cooperative,12535.00,125210.00,9250.00
2007,22690,Roosevelt County Elec Coop Inc,A,Bundle,O,NM,Cooperative,3548.00,44189.00,3653.00
2007,22814,Raft River Rural Elec Coop Inc,A,Bundle,O,ID,Cooperative,1420.00,21018.00,1251.00
2007,22814,Raft River Rural Elec Coop Inc,A,Bundle,O,NV,Cooperative,1190.00,16511.00,1522.00
2007,22814,Raft River Rural Elec Coop Inc,A,Bundle,O,UT,Cooperative,305.00,4289.00,335.00
2007,22815,Delta Electric Power Assn,A,Bundle,O,MS,Cooperative,24425.00,259121.00,20942.00
2007,22822,Clark County Rural E M C,A,Bundle,O,IN,Cooperative,31820.00,336990.00,20241.00
2007,23326,"Sierra Electric Coop, Inc",A,Bundle,O,NM,Cooperative,2873.00,19732.00,3448.00
2007,23586,"Vigilante Electric Coop, Inc",A,Bundle,O,ID,Cooperative,10.00,106.00,25.00
2007,23586,"Vigilante Electric Coop, Inc",A,Bundle,O,MT,Cooperative,5526.00,87283.00,7353.00
2007,23826,Bluestem Electric Coop Inc,A,Bundle,O,KS,Cooperative,7895.00,63775.00,5305.00
2007,24211,Tucson Electric Power Co,A,Bundle,O,AZ,Investor Owned,362967.00,4004797.00,359858.00
2007,24486,City of Akutan,A,Bundle,O,AK,Municipal,68.00,200.00,37.00
2007,24558,City of Escanaba,A,Bundle,O,MI,Municipal,3634.00,35813.00,6172.00
2007,24590,Unitil Energy Systems,A,Bundle,O,NH,Investor Owned,77646.00,500534.00,63030.00
2007,24590,Unitil Energy Systems,C,Delivery,O,NH,Investor Owned,25.00,438.00,16.00
2007,24753,Boone County Rural EMC,A,Bundle,O,IN,Cooperative,18618.00,197324.00,10597.00
2007,24791,Village of Bradshaw,A,Bundle,O,NE,Municipal,122.00,1548.00,149.00
2007,24889,Brunswick Electric Member Corp,A,Bundle,O,NC,Cooperative,109225.00,913973.00,77096.00
2007,24949,Cass County Electric Coop Inc,A,Bundle,O,ND,Cooperative,35465.00,477434.00,28675.00
2007,25060,Wellton-Mohawk Irr & Drain Dist,A,Bundle,O,AZ,Political Subdivision,2873.00,30902.00,3038.00
2007,25177,Dakota Electric Assn,A,Bundle,O,MN,Cooperative,88286.00,972616.00,92279.00
2007,25295,Western Indiana Energy REMC,A,Bundle,O,IN,Cooperative,20605.00,235819.00,14743.00
2007,25866,Ak-Chin Energy Services,A,Bundle,O,AZ,State,479.00,4870.00,290.00
2007,26120,Town of Langford,A,Bundle,O,SD,Municipal,185.00,2456.00,163.00
2007,26218,Little Ocmulgee El Member Corp,A,Bundle,O,GA,Cooperative,13559.00,133282.00,10431.00
2007,26317,City of Manokotak,A,Bundle,O,AK,Municipal,178.00,884.00,126.00
2007,26510,Granite State Electric Co,A,Bundle,O,NH,Investor Owned,42879.00,293280.00,34589.00
2007,26510,Granite State Electric Co,C,Delivery,O,NH,Investor Owned,17.00,292.00,36.00
2007,26616,North Slope Borough Power & Light,A,Bundle,O,AK,Municipal,917.00,8087.00,616.00
2007,26650,NYSEG Solutions Inc,B,Energy,O,NY,Retail Power Marketer,52437.00,620754.00,88917.00
2007,26754,Paxson Inn & Lodge,A,Bundle,O,AK,Investor Owned,3.00,12.00,1.00
2007,26765,Pella Cooperative Elec Assn,A,Bundle,O,IA,Cooperative,4326.00,37274.00,2510.00
2007,26894,City of Radium,A,Bundle,O,KS,Municipal,23.00,226.00,24.00
2007,26916,"Ravalli County Elec Coop, Inc",A,Bundle,O,MT,Cooperative,8955.00,126454.00,9170.00
2007,26934,"Red Lake Electric Coop, Inc",A,Bundle,O,MN,Cooperative,6686.00,98189.00,4743.00
2007,26939,Red River Valley Coop Pwr Assn,A,Bundle,O,MN,Cooperative,7001.00,94621.00,4200.00
2007,27000,Western Area Power Administration,A,Bundle,O,AZ,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,CA,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,CO,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,KS,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,MN,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,MT,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,ND,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,NE,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,NM,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,NV,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,OK,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,OR,Federal,,,
2007,27000,Western Area Power Administration,A,Bundle,O,SD,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,UT,Federal,0.00,0.00,0.00
2007,27000,Western Area Power Administration,A,Bundle,O,WY,Federal,0.00,0.00,0.00
2007,27026,City of Round Lake,A,Bundle,O,MN,Municipal,133.00,1852.00,211.00
2007,27058,"High West Energy, Inc",A,Bundle,O,CO,Cooperative,599.00,6004.00,612.00
2007,27058,"High West Energy, Inc",A,Bundle,O,NE,Cooperative,1742.00,17625.00,1727.00
2007,27058,"High West Energy, Inc",A,Bundle,O,WY,Cooperative,4758.00,47433.00,4069.00
2007,27222,City of Ripley,A,Bundle,O,TN,Municipal,5983.00,82829.00,5542.00
2007,27238,"Southwest Electric Coop, Inc",A,Bundle,O,MO,Cooperative,33654.00,507617.00,37812.00
2007,27269,City of Stanhope,A,Bundle,O,IA,Municipal,165.00,1738.00,196.00
2007,27316,Town of Stowe,A,Bundle,O,VT,Municipal,3432.00,22000.00,3100.00
2007,27369,Taylor Electric Coop Inc,A,Bundle,O,TX,Cooperative,18124.00,136963.00,11684.00
2007,27422,Todd-Wadena Electric Coop,A,Bundle,O,MN,Cooperative,10493.00,121686.00,7497.00
2007,27490,"Valley Electric Coop, Inc",A,Bundle,O,MT,Cooperative,1715.00,15804.00,1596.00
2007,27545,City of Vermillion,A,Bundle,O,KS,Municipal,54.00,483.00,93.00
2007,27599,White County Rural E M C,A,Bundle,O,IN,Cooperative,9252.00,90614.00,7892.00
2007,28541,Clatskanie Peoples Util Dist,A,Bundle,O,OR,Political Subdivision,3070.00,72689.00,3976.00
2007,28604,Kerrville Public Utility Board,A,Bundle,O,TX,Municipal,20845.00,244649.00,17399.00
2007,28802,PPL EnergyPlus LLC,B,Energy,O,MT,Retail Power Marketer,0.00,0.00,0.00
2007,28802,PPL EnergyPlus LLC,B,Energy,O,PA,Retail Power Marketer,0.00,0.00,0.00
2007,28978,City of San Marcos,A,Bundle,O,TX,Municipal,24878.00,185953.00,16614.00
2007,28981,City of San Saba,A,Bundle,O,TX,Municipal,1200.00,16401.00,1388.00
2007,29295,City of Wells,A,Bundle,O,MN,Municipal,953.00,9068.00,1209.00
2007,29296,Western Illinois Elec Coop,A,Bundle,O,IL,Cooperative,4678.00,39301.00,3524.00
2007,29297,Pelican Utility,A,Bundle,O,AK,Investor Owned,80.00,437.00,73.00
2007,29305,City of Madelia,A,Bundle,O,MN,Municipal,811.00,7649.00,1025.00
2007,30150,Yakutat Power Inc,A,Bundle,O,AK,Political Subdivision,670.00,1594.00,275.00
2007,30517,"Pioneer Electric Coop, Inc",A,Bundle,O,AL,Cooperative,21756.00,158846.00,12189.00
2007,30518,Electrical Dist No3 Pinal Cnty,A,Bundle,O,AZ,Political Subdivision,22251.00,204051.00,14518.00
2007,30856,City of Winnfield,A,Bundle,O,LA,Municipal,3829.00,33090.00,2380.00
2007,31516,Midvale Irrigation District,A,Bundle,O,WY,Political Subdivision,2.00,68.00,7.00
2007,31833,Okefenoke Rural El Member Corp,A,Bundle,O,FL,Cooperative,16454.00,154927.00,9380.00
2007,31833,Okefenoke Rural El Member Corp,A,Bundle,O,GA,Cooperative,34993.00,327357.00,21782.00
2007,36189,"Mid-Ohio Energy Coop, Inc",A,Bundle,O,OH,Cooperative,10685.00,119044.00,7186.00
2007,38084,Great Lakes Energy Coop,A,Bundle,O,MI,Cooperative,91679.00,756847.00,110347.00
2007,40036,Westfield Electric Co,A,Bundle,O,WI,Investor Owned,453.00,4179.00,571.00
2007,40127,Clarke-Washington E M C,A,Bundle,O,AL,Cooperative,25259.00,232362.00,18625.00
2007,40165,"Dixie Escalante R E A, Inc",A,Bundle,O,AZ,Cooperative,1250.00,21053.00,1694.00
2007,40165,"Dixie Escalante R E A, Inc",A,Bundle,O,UT,Cooperative,9616.00,178909.00,9978.00
2007,40166,"Chickasaw Electric Coop, Inc",A,Bundle,O,TN,Cooperative,18827.00,262096.00,13544.00
2007,40167,"Somerset Rural Elec Coop, Inc",A,Bundle,O,PA,Cooperative,11208.00,117670.00,12041.00
2007,40208,"Ark Valley Elec Coop Assn, Inc",A,Bundle,O,KS,Cooperative,5727.00,43975.00,4220.00
2007,40212,Colquitt Electric Membership Corp,A,Bundle,O,GA,Cooperative,74608.00,853513.00,54716.00
2007,40215,"Cordova Electric Coop, Inc",A,Bundle,O,AK,Cooperative,1850.00,5104.00,926.00
2007,40219,"United Electric Coop, Inc",A,Bundle,O,PA,Cooperative,14999.00,113262.00,16677.00
2007,40220,Adams Electric Cooperative Inc,A,Bundle,O,PA,Cooperative,39360.00,417387.00,28421.00
2007,40221,"Bedford Rural Elec Coop, Inc",A,Bundle,O,PA,Cooperative,9960.00,90068.00,8424.00
2007,40222,Valley Rural Electric Coop Inc,A,Bundle,O,PA,Cooperative,19178.00,188786.00,18642.00
2007,40223,Warren Electric Coop Inc,A,Bundle,O,PA,Cooperative,5576.00,46067.00,8120.00
2007,40224,"Central Electric Coop, Inc",A,Bundle,O,PA,Cooperative,23878.00,207371.00,23103.00
2007,40228,Rappahannock Electric Coop,A,Bundle,O,VA,Cooperative,179586.00,1447871.00,91590.00
2007,40230,Deseret Generation & Tran Coop,A,Bundle,O,CO,Cooperative,0.00,0.00,0.00
2007,40236,"Forked Deer Electric Coop, Inc",A,Bundle,O,TN,Cooperative,13363.00,154971.00,8564.00
2007,40289,Claverack Rural Elec Coop Inc,A,Bundle,O,PA,Cooperative,19721.00,156811.00,17029.00
2007,40290,Tri-County Rural Elec Coop Inc,A,Bundle,O,PA,Cooperative,16351.00,111929.00,17362.00
2007,40291,"Sullivan County R E C, Inc",A,Bundle,O,PA,Cooperative,5406.00,40077.00,5500.00
2007,40292,REA Energy Coop Inc,A,Bundle,O,PA,Cooperative,21023.00,223769.00,20818.00
2007,40293,"Northwestern Rural E C A, Inc",A,Bundle,O,PA,Cooperative,21700.00,193750.00,18167.00
2007,40299,Sussex Rural Electric Coop Inc,A,Bundle,O,NJ,Cooperative,15170.00,133813.00,11621.00
2007,40302,North East Mississippi E P A,A,Bundle,O,MS,Cooperative,22931.00,270908.00,17045.00
2007,40303,Monroe County Elec Power Assn,A,Bundle,O,MS,Cooperative,12758.00,159116.00,8854.00
2007,40304,Minnesota Valley Coop L&P Assn,A,Bundle,O,MN,Cooperative,8049.00,114945.00,5009.00
2007,40305,Hickman-Fulton Counties RECC,A,Bundle,O,KY,Cooperative,4472.00,47188.00,2954.00
2007,40355,Maricopa County M W C Dist #1,A,Bundle,O,AZ,Political Subdivision,,,
2007,40356,Village of Holbrook,A,Bundle,O,NE,Municipal,206.00,2045.00,154.00
2007,40357,Electrical Dist No6 Pinal Cnty,A,Bundle,O,AZ,Political Subdivision,0.00,0.00,0.00
2007,40364,City of Courtland,A,Bundle,O,AL,Municipal,728.00,9571.00,654.00
2007,40367,Village of Ladd,A,Bundle,O,IL,Municipal,515.00,5218.00,587.00
2007,40369,Oxford City of,A,Bundle,O,GA,Municipal,822.00,8012.00,614.00
2007,40382,City of Rockport,A,Bundle,O,MO,Municipal,895.00,8173.00,648.00
2007,40383,City of Osceola,A,Bundle,O,MO,Municipal,286.00,3555.00,376.00
2007,40390,City of Buffalo,A,Bundle,O,IA,Municipal,272.00,3438.00,426.00
2007,40428,Guam Power Authority,A,Bundle,O,GU,State,85135.00,485931.00,38464.00
2007,40429,American Samoa Power Authority,A,Bundle,O,AS,State,13020.00,47133.00,10292.00
2007,40433,City of Enterprise,A,Bundle,O,UT,Municipal,356.00,4921.00,513.00
2007,40435,City of White,A,Bundle,O,SD,Municipal,251.00,2552.00,206.00
2007,40437,Emerald People's Utility Dist,A,Bundle,O,OR,Political Subdivision,19432.00,269397.00,17298.00
2007,40438,Columbia River Peoples Ut Dist,A,Bundle,O,OR,Political Subdivision,13409.00,205536.00,15779.00
2007,40440,City of Stanton,A,Bundle,O,ND,Municipal,151.00,2735.00,207.00
2007,40441,Murphy Town of,A,Bundle,O,NC,Municipal,3885.00,44532.00,3328.00
2007,40456,PUD No 1 of Whatcom County,A,Bundle,O,WA,Political Subdivision,0.00,0.00,0.00
2007,40497,Penoyer Valley Electric Coop,A,Bundle,O,NV,Cooperative,51.00,710.00,48.00
2007,40548,Unalakleet Valley Elec Coop,A,Bundle,O,AK,Cooperative,574.00,1461.00,277.00
2007,40604,Heartland Consumers Power Dist,A,Bundle,O,SD,Political Subdivision,0.00,0.00,0.00
2007,40606,Grand Island City of,A,Bundle,O,NE,Municipal,15216.00,201531.00,19689.00
2007,42018,Southeastern Public Serv Auth,A,Bundle,O,VA,Unregulated,0.00,0.00,0.00
2007,49730,American PowerNet,B,Energy,O,MD,Retail Power Marketer,0.00,0.00,0.00
2007,49730,American PowerNet,B,Energy,O,NJ,Retail Power Marketer,0.00,0.00,0.00
2007,49746,The Energy Coop,B,Energy,O,PA,Cooperative,1406.00,9045.00,1269.00
